datetime,perfect,climatology,ngboost,tabpfn
2023-01-01 00:00:00,0.6184713216426172,0.2255756433725192,0.3964770130782791,0.6178549000000001
2023-01-01 01:00:00,0.5545449628230519,0.2270041460636663,0.3318757331166659,0.55380524
2023-01-01 02:00:00,0.839325762712063,0.2351580081609008,0.306276653109665,0.84158997
2023-01-01 03:00:00,1.1073431498652255,0.2514648235230176,0.282991866754397,1.1104242999999998
2023-01-01 04:00:00,1.545952913683203,0.2713380788015355,0.2920920223031563,1.5490308
2023-01-01 05:00:00,2.087340710543833,0.2805510941219935,0.3874999777906812,2.0894055
2023-01-01 06:00:00,2.399957227715229,0.2763437456308393,0.4174837184513443,2.4049907
2023-01-01 07:00:00,2.2400145485531864,0.2764040920990236,0.7638517885072449,2.2421409
2023-01-01 08:00:00,2.7423252807673917,0.6008445181722029,1.5495159850023388,2.744981
2023-01-01 09:00:00,4.687416460381304,1.0375922662670474,2.1307866330435417,4.719100999999999
2023-01-01 10:00:00,7.044774898085437,1.3447677859124478,1.9823000868763303,6.59415
2023-01-01 11:00:00,8.473637486843954,1.477492208492172,2.142300273368734,7.1036753
2023-01-01 12:00:00,9.255347822589949,1.4339465969365786,2.693473859292553,6.887849
2023-01-01 13:00:00,10.083713975967145,1.37585494181797,3.413880722267057,6.734026
2023-01-01 14:00:00,10.515815591311204,1.3068980141626512,3.480746755626593,6.770745600000001
2023-01-01 15:00:00,10.083713975967145,1.1434005281383166,2.9898374311908986,6.749506
2023-01-01 16:00:00,7.737230626189127,0.5568839337646068,1.787914053789896,6.9112979999999995
2023-01-01 17:00:00,3.115797212240358,0.1781762191107672,0.920767732361068,3.123118
2023-01-01 18:00:00,1.2079518000832363,0.14919391893288,0.4357358393554504,1.2114575
2023-01-01 19:00:00,0.6871308793523048,0.1770781678628706,0.3341248651993075,0.6861785
2023-01-01 20:00:00,0.6184713216426172,0.2002224925433331,0.3413557509062166,0.6178279
2023-01-01 21:00:00,0.6184713216426172,0.2088093223731433,0.4050031209242559,0.6177817999999999
2023-01-01 22:00:00,0.6184713216426172,0.2144279057407532,0.3767981476277321,0.61750653
2023-01-01 23:00:00,0.5545449628230519,0.2211507204162545,0.3423242805347443,0.5540172
2023-01-02 00:00:00,0.3894746515300447,0.2255756433725192,0.2691774870623083,0.38963538
2023-01-02 01:00:00,0.2999946534644036,0.2270041460636663,0.2196773298657629,0.30042374
2023-01-02 02:00:00,0.1932441142104004,0.2351580081609008,0.1796721380733126,0.19321085999999998
2023-01-02 03:00:00,0.1643096186142375,0.2514648235230176,0.1644540329798335,0.16401425
2023-01-02 04:00:00,0.1153998967496428,0.2713380788015355,0.1587609688894602,0.11461278
2023-01-02 05:00:00,0.0950865848462022,0.2805510941219935,0.0628410923152626,0.09501050600000001
2023-01-02 06:00:00,0.0950865848462022,0.2763437456308393,0.0625163652325629,0.09502895
2023-01-02 07:00:00,0.0773089152053271,0.2764040920990236,0.1428901491933187,0.077242874
2023-01-02 08:00:00,0.1643096186142375,0.6008445181722029,0.2879158910239859,0.1639705
2023-01-02 09:00:00,0.6184713216426172,1.0375922662670474,0.4855716853308084,0.61830414
2023-01-02 10:00:00,1.0124819554423623,1.3447677859124478,0.5347892044265934,1.0161281
2023-01-02 11:00:00,0.6871308793523048,1.477492208492172,0.5563321183060691,0.6866348
2023-01-02 12:00:00,0.6184713216426172,1.4339465969365786,0.5848850702069609,0.61797015
2023-01-02 13:00:00,0.6184713216426172,1.37585494181797,0.7020259953120016,0.6180152000000001
2023-01-02 14:00:00,0.6184713216426172,1.3068980141626512,0.7055884670370891,0.61781
2023-01-02 15:00:00,0.6871308793523048,1.1434005281383166,0.6649637317968111,0.685496
2023-01-02 16:00:00,0.2609175888179791,0.5568839337646068,0.3123584970627974,0.261211
2023-01-02 17:00:00,0.0374993316830504,0.1781762191107672,0.1154431077289261,0.036904769999999996
2023-01-02 18:00:00,0.0374993316830504,0.14919391893288,0.0875678832777819,0.036973717
2023-01-02 19:00:00,0.0281738029173932,0.1770781678628706,0.0823116576696431,0.02828004
2023-01-02 20:00:00,0.0374993316830504,0.2002224925433331,0.0978438317670333,0.036891808
2023-01-02 21:00:00,0.061897845009513,0.2088093223731433,0.1131972680200931,0.062109340000000006
2023-01-02 22:00:00,0.1153998967496428,0.2144279057407532,0.1155638042932844,0.11481830999999999
2023-01-02 23:00:00,0.1384178937331532,0.2211507204162545,0.1081828288992784,0.13822531000000002
2023-01-03 00:00:00,0.1384178937331532,0.2255756433725192,0.0704447604872551,0.13824207000000002
2023-01-03 01:00:00,0.0950865848462022,0.2270041460636663,0.0557183472822666,0.095182045
2023-01-03 02:00:00,0.0486843314412555,0.2351580081609008,0.0527066326263697,0.047602398000000004
2023-01-03 03:00:00,0.0205387023267796,0.2514648235230176,0.0492928542179248,0.020247923
2023-01-03 04:00:00,0.0205387023267796,0.2713380788015355,0.0448341996932517,0.020513966
2023-01-03 05:00:00,0.0205387023267796,0.2805510941219935,0.0448341996932517,0.020370005
2023-01-03 06:00:00,0.0205387023267796,0.2763437456308393,0.0401597277513603,0.020368078
2023-01-03 07:00:00,0.0205387023267796,0.2764040920990236,0.0817801325450536,0.020567856
2023-01-03 08:00:00,0.0096636144006658,0.6008445181722029,0.2112298571553867,0.009595283500000001
2023-01-03 09:00:00,0.0281738029173932,1.0375922662670474,0.3424177463416242,0.028094028
2023-01-03 10:00:00,0.1153998967496428,1.3447677859124478,0.404173464941498,0.11461037399999999
2023-01-03 11:00:00,0.2253904233391461,1.477492208492172,0.4233155864759678,0.2254794
