datetime,perfect,climatology,ngboost,tabpfn
2023-01-01 00:00:00,0.0,0.0,-2.652755579065268e-17,0.0
2023-01-01 01:00:00,0.0,0.0,-0.0611528827429636,0.0
2023-01-01 02:00:00,0.0,0.0,-0.1238380386639358,1.5953556234625527e-05
2023-01-01 03:00:00,0.0,0.0,-0.1872383383466146,0.0001407423520452
2023-01-01 04:00:00,0.0,0.0,-0.2446384904873052,0.0003490178154524
2023-01-01 05:00:00,0.0,0.0,-0.3186656086654337,0.0007751040735453
2023-01-01 06:00:00,0.0,0.0,-0.3997280673904824,0.0021224027073475
2023-01-01 07:00:00,0.0,0.0,-0.5413993077849631,0.0034319326483362
2023-01-01 08:00:00,0.2048,1.2494121290322582,0.6279208585360442,0.0
2023-01-01 09:00:00,0.57344,7.8455576774193565,5.107990650311925,0.0
2023-01-01 10:00:00,1.10592,14.712303483870969,8.77396660518841,0.0
2023-01-01 11:00:00,1.67936,20.16606141935484,13.176181998947012,0.0
2023-01-01 12:00:00,1.51552,23.378910967741938,14.934169870253656,0.0
2023-01-01 13:00:00,1.06496,23.925132387096777,14.796924026326574,0.0
2023-01-01 14:00:00,0.94208,21.44189935483871,11.712699772232234,0.0
2023-01-01 15:00:00,0.69632,16.986244129032258,9.536937111070277,0.4520650538340358
2023-01-01 16:00:00,0.4096,11.40062141935484,6.481055533606817,1.4554618216904442
2023-01-01 17:00:00,0.16384,4.798397935483871,3.126961196839148,1.1365662497911877
2023-01-01 18:00:00,0.0,0.0504732903225806,-0.4964258706240579,0.0232195596480657
2023-01-01 19:00:00,0.0,0.0,-0.4165397211915941,0.0
2023-01-01 20:00:00,0.0,0.0,-0.3421206578986685,0.0
2023-01-01 21:00:00,0.0,0.0,-0.2618478152953302,0.0
2023-01-01 22:00:00,0.0,0.0,-0.1770946839743591,0.0
2023-01-01 23:00:00,0.0,0.0,-0.0893114135106643,0.0
2023-01-02 00:00:00,0.0,0.0,-4.1803523712893434e-17,7.736681516336278e-06
2023-01-02 01:00:00,0.0,0.0,-0.0881548647128999,5.225621773490889e-06
2023-01-02 02:00:00,0.0,0.0,-0.1755986519420197,0.0001358869808432
2023-01-02 03:00:00,0.0,0.0,-0.2659289519757416,0.000269714413693
2023-01-02 04:00:00,0.0,0.0,-0.368720187755547,0.0005762976335301
2023-01-02 05:00:00,0.0,0.0,-0.4550202723809882,0.0013123171840604
2023-01-02 06:00:00,0.0,0.0,-0.5376343561043885,0.0027041025809007
2023-01-02 07:00:00,0.0,0.0,-0.5873866936322321,0.0040334695146966
2023-01-02 08:00:00,0.49152,1.2494121290322582,0.0219260710986247,0.0
2023-01-02 09:00:00,2.41664,7.8455576774193565,3.54760582433009,0.0
2023-01-02 10:00:00,2.29376,14.712303483870969,8.859989205707944,0.0
2023-01-02 11:00:00,2.58048,20.16606141935484,10.543852936772838,0.0
2023-01-02 12:00:00,4.38272,23.378910967741938,13.214688512924264,0.0
2023-01-02 13:00:00,6.63552,23.925132387096777,13.566123885117232,0.0
2023-01-02 14:00:00,11.8784,21.44189935483871,10.733844227971629,0.0
2023-01-02 15:00:00,12.36992,16.986244129032258,6.219537118137736,0.496847101770965
2023-01-02 16:00:00,8.68352,11.40062141935484,6.558629118071858,1.543855552889268
2023-01-02 17:00:00,3.31776,4.798397935483871,3.044322481981659,1.0231951774659276
2023-01-02 18:00:00,0.0,0.0504732903225806,-0.2516287774329414,0.0121899782588358
2023-01-02 19:00:00,0.0,0.0,-0.2446593319994399,0.0
2023-01-02 20:00:00,0.0,0.0,-0.1913263424132557,0.0
2023-01-02 21:00:00,0.0,0.0,-0.1464348428331262,0.0
2023-01-02 22:00:00,0.0,0.0,-0.1022014330426147,0.0
2023-01-02 23:00:00,0.0,0.0,-0.0515416625897873,0.0
2023-01-03 00:00:00,0.0,0.0,-2.3963203361269818e-17,8.007862589573637e-06
2023-01-03 01:00:00,0.0,0.0,-0.0508945280051768,0.0
2023-01-03 02:00:00,0.0,0.0,-0.0993932709544452,7.006756710085267e-05
2023-01-03 03:00:00,0.0,0.0,-0.1469602858100954,0.0001487563703806
2023-01-03 04:00:00,0.0,0.0,-0.192012866747118,0.0004541889830945
2023-01-03 05:00:00,0.0,0.0,-0.2337800542980732,0.0008310745320624
2023-01-03 06:00:00,0.0,0.0,-0.2715472003039121,0.001847675985515
2023-01-03 07:00:00,0.0,0.0,-0.3002450151248192,0.0029017966012753
2023-01-03 08:00:00,0.53248,1.2494121290322582,0.7553874603973694,0.0
2023-01-03 09:00:00,3.23584,7.8455576774193565,3.913705758506106,0.0
2023-01-03 10:00:00,15.23712,14.712303483870969,14.334783279326434,0.0
2023-01-03 11:00:00,20.60288,20.16606141935484,21.2613100097273,0.0
2023-01-03 12:00:00,11.59168,23.378910967741938,19.960142210982244,0.0
2023-01-03 13:00:00,24.20736,23.925132387096777,23.445287467952348,0.0
2023-01-03 14:00:00,8.97024,21.44189935483871,14.875460976033516,0.0
2023-01-03 15:00:00,6.43072,16.986244129032258,6.824295216978039,0.3872708201291321
2023-01-03 16:00:00,3.60448,11.40062141935484,6.696098347693144,1.3925679899892347
2023-01-03 17:00:00,0.98304,4.798397935483871,2.5611405419409063,0.7338762938759882
2023-01-03 18:00:00,0.0,0.0504732903225806,-0.3389481106520666,0.0215661645403368
2023-01-03 19:00:00,0.0,0.0,-0.2573906082154057,0.0
2023-01-03 20:00:00,0.0,0.0,-0.2108587544942481,0.0
2023-01-03 21:00:00,0.0,0.0,-0.1613843038281733,0.0
