Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1096752,-,-,-,32.7,-114.63,-7,58,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Temperature,DHI,DNI,Wind Speed,Relative Humidity,Pressure,Ozone,Dew Point,Cloud Type
2020,1,1,0,0,0,7,0,0,1.6,58.01,1013,0.326,-0.7000000000000001,0
2020,1,1,1,0,0,6.4,0,0,1.5,59.78,1012,0.321,-0.9,0
2020,1,1,2,0,0,5.800000000000001,0,0,1.4000000000000001,62.14,1012,0.316,-0.9,0
2020,1,1,3,0,0,5.1000000000000005,0,0,1.4000000000000001,65.3,1012,0.313,-0.9,0
2020,1,1,4,0,0,4.6000000000000005,0,0,1.4000000000000001,67.33,1012,0.311,-0.9,0
2020,1,1,5,0,0,4.4,0,0,1.3,67.64,1011,0.31,-1.1,0
2020,1,1,6,0,0,4.1000000000000005,0,0,1.3,68.76,1012,0.31,-1.1,0
2020,1,1,7,0,0,3.9000000000000004,0,0,1.4000000000000001,69.45,1013,0.309,-1.2000000000000002,0
2020,1,1,8,0,19,5.800000000000001,19,0,1.6,65.09,1013,0.308,-0.30000000000000004,4
2020,1,1,9,0,202,8.6,50,665,2.4000000000000004,52.620000000000005,1013,0.308,-0.5,0
2020,1,1,10,0,374,11.3,65,817,1.3,44.78,1012,0.306,-0.30000000000000004,0
2020,1,1,11,0,504,14.5,77,874,1.1,34.13,1012,0.303,-1.1,0
2020,1,1,12,0,579,16.8,80,907,1.4000000000000001,26.67,1010,0.302,-2.5,0
2020,1,1,13,0,591,18,80,909,1.6,23.27,1008,0.301,-3.3000000000000003,0
2020,1,1,14,0,535,18.6,85,865,2.7,22.05,1008,0.301,-3.5,0
2020,1,1,15,0,315,18.2,195,280,1.6,22.79,1006,0.301,-3.4000000000000004,7
2020,1,1,16,0,267,16.5,63,695,1.1,37.32,1006,0.302,1.9000000000000001,0
2020,1,1,17,0,90,13.200000000000001,39,414,1.1,46.800000000000004,1005,0.305,2.1,1
2020,1,1,18,0,0,11.9,0,0,1.3,48.800000000000004,1006,0.308,1.5,3
2020,1,1,19,0,0,10.9,0,0,1.4000000000000001,50.36,1007,0.31,1,7
2020,1,1,20,0,0,11.200000000000001,0,0,1.1,47.24,1007,0.31,0.4,3
2020,1,1,21,0,0,12.100000000000001,0,0,0.6000000000000001,41.15,1006,0.308,-0.7000000000000001,4
2020,1,1,22,0,0,11.5,0,0,0.9,44.230000000000004,1006,0.307,-0.30000000000000004,7
2020,1,1,23,0,0,10.200000000000001,0,0,1.2000000000000002,50.44,1006,0.307,0.4,8
2020,1,2,0,0,0,8.8,0,0,1.3,55.39,1005,0.307,0.30000000000000004,0
