datetime,GHI,GHI_climatology,power_true_MW,power_clim_MW
2409,566,544.72,23.18336,22.311731200000004
2410,761,736.82,31.17056,30.180147200000004
2411,903,872.08,36.98688,35.7203968
2412,989,953.2333333333333,40.50944,39.044437333333335
2413,1001,955.1533333333333,41.00096,39.12308053333333
2414,947,895.3333333333334,38.78912,36.672853333333336
2415,822,765.7933333333333,33.66912,31.366894933333334
2416,641,593.6533333333333,26.25536,24.316040533333332
2417,421,384.17333333333335,17.24416,15.735739733333334
2418,186,174.84666666666666,7.61856,7.161719466666668
2419,0,10.56,0.0,0.4325376
2420,0,0.0,0.0,0.0
2421,0,0.0,0.0,0.0
2422,0,0.0,0.0,0.0
2423,0,0.0,0.0,0.0
2424,0,0.0,0.0,0.0
2425,0,0.0,0.0,0.0
2426,0,0.0,0.0,0.0
2427,0,0.0,0.0,0.0
2428,0,0.0,0.0,0.0
2429,0,0.0,0.0,0.0
2430,0,0.31333333333333335,0.0,0.012834133333333338
2431,114,119.78666666666666,4.66944,4.906461866666667
2432,291,329.14666666666665,11.91936,13.481847466666666
2433,96,544.72,3.93216,22.311731200000004
2434,586,736.82,24.00256,30.180147200000004
2435,913,872.08,37.39648,35.7203968
2436,765,953.2333333333333,31.3344,39.044437333333335
2437,892,955.1533333333333,36.53632,39.12308053333333
2438,729,895.3333333333334,29.85984,36.672853333333336
2439,629,765.7933333333333,25.76384,31.366894933333334
2440,500,593.6533333333333,20.48,24.316040533333332
2441,293,384.17333333333335,12.00128,15.735739733333334
2442,112,174.84666666666666,4.58752,7.161719466666668
2443,0,10.56,0.0,0.4325376
2444,0,0.0,0.0,0.0
2445,0,0.0,0.0,0.0
2446,0,0.0,0.0,0.0
2447,0,0.0,0.0,0.0
2448,0,0.0,0.0,0.0
2449,0,0.0,0.0,0.0
2450,0,0.0,0.0,0.0
2451,0,0.0,0.0,0.0
2452,0,0.0,0.0,0.0
2453,0,0.0,0.0,0.0
2454,0,0.31333333333333335,0.0,0.012834133333333338
2455,88,119.78666666666666,3.60448,4.906461866666667
2456,308,329.14666666666665,12.61568,13.481847466666666
2457,551,544.72,22.56896,22.311731200000004
2458,572,736.82,23.42912,30.180147200000004
2459,697,872.08,28.54912,35.7203968
2460,978,953.2333333333333,40.05888,39.044437333333335
2461,989,955.1533333333333,40.50944,39.12308053333333
2462,933,895.3333333333334,38.21568,36.672853333333336
2463,809,765.7933333333333,33.13664,31.366894933333334
2464,627,593.6533333333333,25.68192,24.316040533333332
2465,408,384.17333333333335,16.71168,15.735739733333334
2466,179,174.84666666666666,7.33184,7.161719466666668
2467,0,10.56,0.0,0.4325376
2468,0,0.0,0.0,0.0
2469,0,0.0,0.0,0.0
2470,0,0.0,0.0,0.0
2471,0,0.0,0.0,0.0
2472,0,0.0,0.0,0.0
2473,0,0.0,0.0,0.0
2474,0,0.0,0.0,0.0
2475,0,0.0,0.0,0.0
2476,0,0.0,0.0,0.0
2477,0,0.0,0.0,0.0
2478,0,0.31333333333333335,0.0,0.012834133333333338
2479,123,119.78666666666666,5.03808,4.906461866666667
2480,345,329.14666666666665,14.1312,13.481847466666666
2481,567,544.72,23.22432,22.311731200000004
2482,761,736.82,31.17056,30.180147200000004
2483,907,872.08,37.15072,35.7203968
2484,987,953.2333333333333,40.42752,39.044437333333335
2485,997,955.1533333333333,40.83712,39.12308053333333
2486,932,895.3333333333334,38.17472,36.672853333333336
2487,808,765.7933333333333,33.09568,31.366894933333334
2488,629,593.6533333333333,25.76384,24.316040533333332
2489,412,384.17333333333335,16.87552,15.735739733333334
2490,183,174.84666666666666,7.49568,7.161719466666668
2491,10,10.56,0.4096,0.4325376
2492,0,0.0,0.0,0.0
2493,0,0.0,0.0,0.0
2494,0,0.0,0.0,0.0
2495,0,0.0,0.0,0.0
2496,0,0.0,0.0,0.0
2497,0,0.0,0.0,0.0
2498,0,0.0,0.0,0.0
2499,0,0.0,0.0,0.0
2500,0,0.0,0.0,0.0
2501,0,0.0,0.0,0.0
2502,0,0.31333333333333335,0.0,0.012834133333333338
2503,122,119.78666666666666,4.99712,4.906461866666667
2504,344,329.14666666666665,14.09024,13.481847466666666
2505,567,544.72,23.22432,22.311731200000004
2506,759,736.82,31.08864,30.180147200000004
2507,903,872.08,36.98688,35.7203968
2508,982,953.2333333333333,40.22272,39.044437333333335
2509,991,955.1533333333333,40.59136,39.12308053333333
2510,929,895.3333333333334,38.05184,36.672853333333336
2511,804,765.7933333333333,32.93184,31.366894933333334
2512,626,593.6533333333333,25.64096,24.316040533333332
2513,412,384.17333333333335,16.87552,15.735739733333334
2514,185,174.84666666666666,7.5776,7.161719466666668
2515,11,10.56,0.45056,0.4325376
2516,0,0.0,0.0,0.0
2517,0,0.0,0.0,0.0
2518,0,0.0,0.0,0.0
2519,0,0.0,0.0,0.0
2520,0,0.0,0.0,0.0
2521,0,0.0,0.0,0.0
2522,0,0.0,0.0,0.0
2523,0,0.0,0.0,0.0
2524,0,0.0,0.0,0.0
2525,0,0.0,0.0,0.0
2526,0,0.31333333333333335,0.0,0.012834133333333338
2527,126,119.78666666666666,5.16096,4.906461866666667
2528,349,329.14666666666665,14.29504,13.481847466666666
2529,572,544.72,23.42912,22.311731200000004
2530,763,736.82,31.25248,30.180147200000004
2531,908,872.08,37.19168,35.7203968
2532,988,953.2333333333333,40.46848,39.044437333333335
2533,999,955.1533333333333,40.91904,39.12308053333333
2534,811,895.3333333333334,33.21856,36.672853333333336
2535,806,765.7933333333333,33.01376,31.366894933333334
2536,627,593.6533333333333,25.68192,24.316040533333332
2537,411,384.17333333333335,16.83456,15.735739733333334
2538,185,174.84666666666666,7.5776,7.161719466666668
2539,12,10.56,0.49152,0.4325376
2540,0,0.0,0.0,0.0
2541,0,0.0,0.0,0.0
2542,0,0.0,0.0,0.0
2543,0,0.0,0.0,0.0
2544,0,0.0,0.0,0.0
2545,0,0.0,0.0,0.0
2546,0,0.0,0.0,0.0
2547,0,0.0,0.0,0.0
2548,0,0.0,0.0,0.0
2549,0,0.0,0.0,0.0
2550,0,0.31333333333333335,0.0,0.012834133333333338
2551,128,119.78666666666666,5.24288,4.906461866666667
2552,349,329.14666666666665,14.29504,13.481847466666666
2553,574,544.72,23.51104,22.311731200000004
2554,766,736.82,31.37536,30.180147200000004
2555,907,872.08,37.15072,35.7203968
2556,988,953.2333333333333,40.46848,39.044437333333335
2557,1002,955.1533333333333,41.04192,39.12308053333333
2558,944,895.3333333333334,38.66624,36.672853333333336
2559,823,765.7933333333333,33.71008,31.366894933333334
2560,643,593.6533333333333,26.33728,24.316040533333332
2561,425,384.17333333333335,17.408,15.735739733333334
2562,195,174.84666666666666,7.9872,7.161719466666668
2563,14,10.56,0.57344,0.4325376
2564,0,0.0,0.0,0.0
2565,0,0.0,0.0,0.0
2566,0,0.0,0.0,0.0
2567,0,0.0,0.0,0.0
2568,0,0.0,0.0,0.0
2569,0,0.0,0.0,0.0
2570,0,0.0,0.0,0.0
2571,0,0.0,0.0,0.0
2572,0,0.0,0.0,0.0
2573,0,0.0,0.0,0.0
2574,0,0.31333333333333335,0.0,0.012834133333333338
2575,132,119.78666666666666,5.40672,4.906461866666667
2576,352,329.14666666666665,14.41792,13.481847466666666
2577,570,544.72,23.3472,22.311731200000004
2578,678,736.82,27.77088,30.180147200000004
2579,901,872.08,36.90496,35.7203968
2580,984,953.2333333333333,40.30464,39.044437333333335
2581,925,955.1533333333333,37.888,39.12308053333333
2582,805,895.3333333333334,32.9728,36.672853333333336
2583,821,765.7933333333333,33.62816,31.366894933333334
2584,640,593.6533333333333,26.2144,24.316040533333332
2585,318,384.17333333333335,13.02528,15.735739733333334
2586,189,174.84666666666666,7.74144,7.161719466666668
2587,13,10.56,0.53248,0.4325376
2588,0,0.0,0.0,0.0
2589,0,0.0,0.0,0.0
2590,0,0.0,0.0,0.0
2591,0,0.0,0.0,0.0
2592,0,0.0,0.0,0.0
2593,0,0.0,0.0,0.0
2594,0,0.0,0.0,0.0
2595,0,0.0,0.0,0.0
2596,0,0.0,0.0,0.0
2597,0,0.0,0.0,0.0
2598,0,0.31333333333333335,0.0,0.012834133333333338
2599,143,119.78666666666666,5.85728,4.906461866666667
2600,371,329.14666666666665,15.19616,13.481847466666666
2601,595,544.72,24.3712,22.311731200000004
2602,787,736.82,32.23552,30.180147200000004
2603,931,872.08,38.13376,35.7203968
2604,1010,953.2333333333333,41.3696,39.044437333333335
2605,1024,955.1533333333333,41.94304,39.12308053333333
2606,955,895.3333333333334,39.1168,36.672853333333336
2607,830,765.7933333333333,33.9968,31.366894933333334
2608,514,593.6533333333333,21.05344,24.316040533333332
2609,359,384.17333333333335,14.70464,15.735739733333334
2610,112,174.84666666666666,4.58752,7.161719466666668
2611,12,10.56,0.49152,0.4325376
2612,0,0.0,0.0,0.0
2613,0,0.0,0.0,0.0
2614,0,0.0,0.0,0.0
2615,0,0.0,0.0,0.0
2616,0,0.0,0.0,0.0
2617,0,0.0,0.0,0.0
2618,0,0.0,0.0,0.0
2619,0,0.0,0.0,0.0
2620,0,0.0,0.0,0.0
2621,0,0.0,0.0,0.0
2622,0,0.31333333333333335,0.0,0.012834133333333338
2623,147,119.78666666666666,6.02112,4.906461866666667
2624,377,329.14666666666665,15.44192,13.481847466666666
2625,603,544.72,24.69888,22.311731200000004
2626,795,736.82,32.5632,30.180147200000004
2627,936,872.08,38.33856,35.7203968
2628,1014,953.2333333333333,41.53344,39.044437333333335
2629,1023,955.1533333333333,41.90208,39.12308053333333
2630,961,895.3333333333334,39.36256,36.672853333333336
2631,833,765.7933333333333,34.11968,31.366894933333334
2632,651,593.6533333333333,26.66496,24.316040533333332
2633,434,384.17333333333335,17.77664,15.735739733333334
2634,199,174.84666666666666,8.15104,7.161719466666668
2635,12,10.56,0.49152,0.4325376
2636,0,0.0,0.0,0.0
2637,0,0.0,0.0,0.0
2638,0,0.0,0.0,0.0
2639,0,0.0,0.0,0.0
2640,0,0.0,0.0,0.0
2641,0,0.0,0.0,0.0
2642,0,0.0,0.0,0.0
2643,0,0.0,0.0,0.0
2644,0,0.0,0.0,0.0
2645,0,0.0,0.0,0.0
2646,0,0.31333333333333335,0.0,0.012834133333333338
2647,154,119.78666666666666,6.30784,4.906461866666667
2648,383,329.14666666666665,15.68768,13.481847466666666
2649,607,544.72,24.86272,22.311731200000004
2650,795,736.82,32.5632,30.180147200000004
2651,936,872.08,38.33856,35.7203968
2652,1013,953.2333333333333,41.49248,39.044437333333335
2653,1022,955.1533333333333,41.86112,39.12308053333333
2654,960,895.3333333333334,39.3216,36.672853333333336
2655,835,765.7933333333333,34.2016,31.366894933333334
2656,656,593.6533333333333,26.86976,24.316040533333332
2657,440,384.17333333333335,18.0224,15.735739733333334
2658,210,174.84666666666666,8.6016,7.161719466666668
2659,21,10.56,0.86016,0.4325376
2660,0,0.0,0.0,0.0
2661,0,0.0,0.0,0.0
2662,0,0.0,0.0,0.0
2663,0,0.0,0.0,0.0
2664,0,0.0,0.0,0.0
2665,0,0.0,0.0,0.0
2666,0,0.0,0.0,0.0
2667,0,0.0,0.0,0.0
2668,0,0.0,0.0,0.0
2669,0,0.0,0.0,0.0
2670,0,0.31333333333333335,0.0,0.012834133333333338
2671,151,119.78666666666666,6.18496,4.906461866666667
2672,374,329.14666666666665,15.31904,13.481847466666666
2673,593,544.72,24.28928,22.311731200000004
2674,783,736.82,32.07168,30.180147200000004
2675,923,872.08,37.80608,35.7203968
2676,998,953.2333333333333,40.87808,39.044437333333335
2677,1006,955.1533333333333,41.20576,39.12308053333333
2678,945,895.3333333333334,38.7072,36.672853333333336
2679,819,765.7933333333333,33.54624,31.366894933333334
2680,638,593.6533333333333,26.13248,24.316040533333332
2681,424,384.17333333333335,17.36704,15.735739733333334
2682,199,174.84666666666666,8.15104,7.161719466666668
2683,16,10.56,0.65536,0.4325376
2684,0,0.0,0.0,0.0
2685,0,0.0,0.0,0.0
2686,0,0.0,0.0,0.0
2687,0,0.0,0.0,0.0
2688,0,0.0,0.0,0.0
2689,0,0.0,0.0,0.0
2690,0,0.0,0.0,0.0
2691,0,0.0,0.0,0.0
2692,0,0.0,0.0,0.0
2693,0,0.0,0.0,0.0
2694,0,0.31333333333333335,0.0,0.012834133333333338
2695,106,119.78666666666666,4.34176,4.906461866666667
2696,315,329.14666666666665,12.9024,13.481847466666666
2697,585,544.72,23.9616,22.311731200000004
2698,771,736.82,31.58016,30.180147200000004
2699,909,872.08,37.23264,35.7203968
2700,986,953.2333333333333,40.38656,39.044437333333335
2701,994,955.1533333333333,40.71424,39.12308053333333
2702,929,895.3333333333334,38.05184,36.672853333333336
2703,807,765.7933333333333,33.05472,31.366894933333334
2704,630,593.6533333333333,25.8048,24.316040533333332
2705,414,384.17333333333335,16.95744,15.735739733333334
2706,192,174.84666666666666,7.86432,7.161719466666668
2707,17,10.56,0.69632,0.4325376
2708,0,0.0,0.0,0.0
2709,0,0.0,0.0,0.0
2710,0,0.0,0.0,0.0
2711,0,0.0,0.0,0.0
2712,0,0.0,0.0,0.0
2713,0,0.0,0.0,0.0
2714,0,0.0,0.0,0.0
2715,0,0.0,0.0,0.0
2716,0,0.0,0.0,0.0
2717,0,0.0,0.0,0.0
2718,0,0.31333333333333335,0.0,0.012834133333333338
2719,132,119.78666666666666,5.40672,4.906461866666667
2720,354,329.14666666666665,14.49984,13.481847466666666
2721,571,544.72,23.38816,22.311731200000004
2722,756,736.82,30.96576,30.180147200000004
2723,911,872.08,37.31456,35.7203968
2724,987,953.2333333333333,40.42752,39.044437333333335
2725,997,955.1533333333333,40.83712,39.12308053333333
2726,913,895.3333333333334,37.39648,36.672853333333336
2727,791,765.7933333333333,32.39936,31.366894933333334
2728,619,593.6533333333333,25.35424,24.316040533333332
2729,409,384.17333333333335,16.75264,15.735739733333334
2730,189,174.84666666666666,7.74144,7.161719466666668
2731,16,10.56,0.65536,0.4325376
2732,0,0.0,0.0,0.0
2733,0,0.0,0.0,0.0
2734,0,0.0,0.0,0.0
2735,0,0.0,0.0,0.0
2736,0,0.0,0.0,0.0
2737,0,0.0,0.0,0.0
2738,0,0.0,0.0,0.0
2739,0,0.0,0.0,0.0
2740,0,0.0,0.0,0.0
2741,0,0.0,0.0,0.0
2742,0,0.31333333333333335,0.0,0.012834133333333338
2743,151,119.78666666666666,6.18496,4.906461866666667
2744,372,329.14666666666665,15.23712,13.481847466666666
2745,591,544.72,24.20736,22.311731200000004
2746,776,736.82,31.78496,30.180147200000004
2747,913,872.08,37.39648,35.7203968
2748,989,953.2333333333333,40.50944,39.044437333333335
2749,994,955.1533333333333,40.71424,39.12308053333333
2750,935,895.3333333333334,38.2976,36.672853333333336
2751,813,765.7933333333333,33.30048,31.366894933333334
2752,638,593.6533333333333,26.13248,24.316040533333332
2753,424,384.17333333333335,17.36704,15.735739733333334
2754,200,174.84666666666666,8.192,7.161719466666668
2755,20,10.56,0.8192,0.4325376
2756,0,0.0,0.0,0.0
2757,0,0.0,0.0,0.0
2758,0,0.0,0.0,0.0
